,username,tweet,link,date,language,near
105,TarahJS,"@ConservativesNJ I'm vaxx'd and currently working from home... all my kids are masked at school, yet some how I caught Covid. 🤷‍♀️ Not that big of a deal for me or my one child who also caught it. But 🤷‍♀️.   #unmaskourkids because it's figuratively if not literally pointless.",https://twitter.com/TarahJS/status/1465738279119204358,2021-11-30 20:43:32,en,New Jersey
106,a_melendez10,There is hope Cam York can return this weekend. He’s the lone Phantoms player in COVID protocol right now. Fletcher wasn’t sure about his conditioning or if he’s lost any weight.,https://twitter.com/a_melendez10/status/1465737211790467072,2021-11-30 20:39:18,en,New Jersey
107,jasminchua,"One of the key takeaways I'm getting from this McKinsey panel I'm listening to is—and I paraphrase—that Covid-19 has made the rich richer and the poor poorer, so we're seeing a growing bifurcation between luxury and fast fashion. 🙃",https://twitter.com/jasminchua/status/1465735223975591944,2021-11-30 20:31:24,en,New Jersey
108,DevilsInsiders,"""12 players having tested positive for Covid-19. All players affected are currently asymptomatic or exhibiting mild symptoms""",https://twitter.com/DevilsInsiders/status/1465733990074175490,2021-11-30 20:26:29,en,New Jersey
109,JayWebberNJ,"Researchers at Ivy League liberal bastion Brown find child development down 23% since March 2020, citing mask mandates &amp; other unreasonable Covid-related restraints.  Murphy’s dumb policies harm our kids – enough!  https://t.co/bMSOBldWjt",https://twitter.com/JayWebberNJ/status/1465733746301313032,2021-11-30 20:25:31,en,New Jersey
110,ChoiceMediatv,Hawaii Increases Percentage of Low-Income Students Private Schools Must Serve to Tap Into COVID Relief Funds  via @suevlee   https://t.co/1jV6Xc3ZiN,https://twitter.com/ChoiceMediatv/status/1465728584992055297,2021-11-30 20:05:01,en,New Jersey
111,NJDeptofHealth,"Everyone ages 18+ who is fully vaccinated against COVID-19 is eligible for a booster dose. Studies show after getting vaccinated against COVID-19, protection against the virus may decrease over time. Learn more at  https://t.co/8gfEwbZ8vA.  https://t.co/KqWUZlpUm8",https://twitter.com/NJDeptofHealth/status/1465727322443730945,2021-11-30 20:00:00,en,New Jersey
112,Pucchiaca,"@clarencehilljr Of course I am. Vaccination status aside, he's just not feeling well. Not all that different from the Flu. Besides the NFL's policy on COVID is a joke, but that's another argument.",https://twitter.com/Pucchiaca/status/1465727220807307267,2021-11-30 19:59:35,en,New Jersey
113,njdotcom,"N.J. reports 2,352 COVID cases, 42 deaths. Hospitalizations surge above 1,000 patients.  https://t.co/GhMeKfyTLD  https://t.co/KlAkIYunD6",https://twitter.com/njdotcom/status/1465725985714802692,2021-11-30 19:54:41,en,New Jersey
114,MichaelJRanieri,@cksperlich @JBean527 @benshapiro Because polio is a lnnoculation it prevents polio covid is a vaccine it diminishes the effects that's the difference,https://twitter.com/MichaelJRanieri/status/1465723266627158017,2021-11-30 19:43:53,en,New Jersey
115,rmrjersey,"@NTNTENPIN @RevDrBarber Facts are that NY/NJ are huge international hubs and did take the biggest hit early on.  Explain why Florida did so poorly summer/fall of 2021, after vaccine was available and so much more known,  than most anywhere else if they handled covid mitigation well?",https://twitter.com/rmrjersey/status/1465720220870393862,2021-11-30 19:31:47,en,New Jersey
116,1TeamAmerica,@VABVOX What about Fauci's denial that the F auci-funded Wuhan Virology lab was the source of Covid. Even John Stewart couldn't swallow that. Not to mention Cackling Kamala saying she'd never take a vaccine developed under Trump. Yesterday I posted an fair-minded article about F auci.,https://twitter.com/1TeamAmerica/status/1465717400897212422,2021-11-30 19:20:34,en,New Jersey
117,joepennacchio,The hypocrisy is obvious.  The Democrats are so concerned about stopping COVID at the door of the capitol.   Where was that same urgency when the Governor’s Administration was forcing the virus into nursing homes at great cost and loss of life?   https://t.co/943b1tAwEg,https://twitter.com/joepennacchio/status/1465714809102647299,2021-11-30 19:10:16,en,New Jersey
118,EsentialLiberty,"@Suzierizzo1 I could never reach that level of ignorance. As Einstein taught  ""We can't solve problems with the same thinking we used when we created them . Real data shows that not only does mass Vaccination not work with Covid , it's driving all the variants and infections",https://twitter.com/EsentialLiberty/status/1465714236353617923,2021-11-30 19:08:00,en,New Jersey
119,raveryn,"@JakePlayZ_OG @Cristian_dlt24 @swshriv @DiscussingFilm Not even Avatar did 3 billion, and there was no Covid around back then.",https://twitter.com/raveryn/status/1465714033735127047,2021-11-30 19:07:11,en,New Jersey
120,Jd072235,@DrPhill00657723 @RealTina40 @KathyHochul Why? Vaccinated or not vaccinated you can still catch and spread covid. The vaccination hopefully gives you a less severe case when you catch it. Stop demonizing people for following the science.,https://twitter.com/Jd072235/status/1465713361501536257,2021-11-30 19:04:31,en,New Jersey
121,1TeamAmerica,"@drskigirl I was sent home. I only have a mild case, likely due to having had the 1st 2 Pfizer shots in April. A close relative contracted Covid last Fri as I did, but they're illness is more severe because they refused to take the vaccines.",https://twitter.com/1TeamAmerica/status/1465713119632650243,2021-11-30 19:03:34,en,New Jersey
122,NJSpotlightNews,State officials call for residents to take the same precautions as the start of COVID-19.  https://t.co/xvxVdFtPp9,https://twitter.com/NJSpotlightNews/status/1465712227005054981,2021-11-30 19:00:01,en,New Jersey
123,EsentialLiberty,"@ghost_of_roger @mjs_DC @JerryOD The data sets don't support your Vax fantasies of effectiveness. The Covid Vax Experiment is a failure , real science would abandon what isn't working and look to what is. But than  #TheOnlyScienceWeAreSeeingisPoliticalScience   https://t.co/vCgbqPd5Nr",https://twitter.com/EsentialLiberty/status/1465711286335930373,2021-11-30 18:56:16,en,New Jersey
124,StephLandsman,"While Wall Street is on alert as a new Covid-19 variant spreads, Stifel’s Lindsey Piegza says she's ""cautiously optimistic"" on economic growth - (via @TradingNation)  https://t.co/KG8M32sCGC",https://twitter.com/StephLandsman/status/1465705397432426517,2021-11-30 18:32:52,en,New Jersey
125,MHANJ1,"Unless you've been pregnant during a pandemic, you don't know what it's like! If you are or have been pregnant during COVID, we'd love to see you at our support &amp; discussion group this evening @ 6:30 on Zoom! #pregnancyinapandemic #mentalhealthformoms  https://t.co/zs6JsmnAZW  https://t.co/O5ASNMYGcc",https://twitter.com/MHANJ1/status/1465704797475000322,2021-11-30 18:30:29,en,New Jersey
126,NJ_Opinion,"The Omicron variant, childhood infections and long COVID: It’s a bigger war now | Opinion  https://t.co/X2ybzNKxat  https://t.co/zXTgM9ys85",https://twitter.com/NJ_Opinion/status/1465699031192010771,2021-11-30 18:07:35,en,New Jersey
127,j0elewis,"@GEORGE1984WELL1 @KSfirefly24 @thehill If you live in America, you have adhered to vaccine mandates long before Covid.   The idea that healthcare workers are ""resilient"" because of their exposure makes absolutely no sense.",https://twitter.com/j0elewis/status/1465698796231278606,2021-11-30 18:06:39,en,New Jersey
128,NJCPA,"While many states provided COVID-19 relief for businesses with telecommuting employees, some of this relief expires in 2021, adding a layer of complexity to closing the books. Here are some issues to consider:  https://t.co/eIs1xuvQL5 #nexus #statetax #tax #taxseason #cpa",https://twitter.com/NJCPA/status/1465697799366873088,2021-11-30 18:02:41,en,New Jersey
129,abalcerzak,"Latest @PoliticalStile: ""Assembly Republicans vow protest on COVID-19 vaccine proof, negative tests""  https://t.co/PZhiwhspeW",https://twitter.com/abalcerzak/status/1465688768854335492,2021-11-30 17:26:48,en,New Jersey
130,MikeDuHaime,"This is a bat shit crazy comparison.   You may not like Fauci’s opinions on COVID, but he has dedicated his life to public health, including being on the front lines of treating AIDS patients and trying to find a cure early.   Fox should be embarrassed and ashamed.",https://twitter.com/MikeDuHaime/status/1465688267240747014,2021-11-30 17:24:48,en,New Jersey
131,JerZFyreFighter,Omicron might be coming. But delta still plagues N.J. as COVID cases again rise.  https://t.co/6AdjzWZHxe  https://t.co/Xe3yVNvPKY,https://twitter.com/JerZFyreFighter/status/1465688261624582147,2021-11-30 17:24:47,en,New Jersey
132,SJkid,"@SamRochadotcom Just a clarifying question - I thought the general notion around natural immunity, was you had COVID - you recovered and your body built up an immunity. Is there a different notion being thrown around now?",https://twitter.com/SJkid/status/1465687776855273475,2021-11-30 17:22:51,en,New Jersey
133,chrisanic,"@cathyyoung421 Also never forget that COVID-19 is a deadly, contagious disease...",https://twitter.com/chrisanic/status/1465685972759240712,2021-11-30 17:15:41,en,New Jersey
134,RutgersBHS,Additional participants aged 6 months to 4 years are wanted for the Pfizer COVID-19 pediatric vaccine trial at @RWJMS—the only clinical trial site in New Jersey.  https://t.co/5DlgvUQiDg,https://twitter.com/RutgersBHS/status/1465683033776926727,2021-11-30 17:04:00,en,New Jersey
135,neontom69,"@FLynch2020 @DavidCornDC He'd be President still if he'd reacted to Covid properly. Really, he would be. He had reelection in his hands, and they fucked the world instead by downplaying the virus.",https://twitter.com/neontom69/status/1465682293415104516,2021-11-30 17:01:04,en,New Jersey
136,northjersey,"As the unknown threat of the omicron COVID variant looms, Republican members of the state Assembly are planning to protest a new rule banning lawmakers from entering the New Jersey Statehouse if they can't show proof of vaccination or a negative test.  https://t.co/0PM3FlYG8Q",https://twitter.com/northjersey/status/1465682064024473607,2021-11-30 17:00:09,en,New Jersey
137,NJBIZ,.@GovMurphy warned that New Jersey's proximity to major international entry points and NYC means the state will almost certainly be hit by the COVID-19 #omicron variant but he did not declare a state of emergency.  https://t.co/zOeD60bp68,https://twitter.com/NJBIZ/status/1465681540634103813,2021-11-30 16:58:04,en,New Jersey
138,starledger,Omicron might be coming. But delta still plagues N.J. as COVID cases again rise.  https://t.co/WX0HDRiiTL,https://twitter.com/starledger/status/1465679450654265346,2021-11-30 16:49:46,en,New Jersey
139,AmericanWoman46,"@sophiesmomrocks If you want real science, read up on @InovioPharma .  They are the greatest hope for getting covid under control.  Safest and most effective vaccine still in clinical trials.  And not a part of big pharma (why you likely haven’t heard of them).",https://twitter.com/AmericanWoman46/status/1465676836776685575,2021-11-30 16:39:23,en,New Jersey
140,njdotcom,Republican boycott over Statehouse covid safety rules is not what voters asked for | Editorial  https://t.co/QXgmEVC6bH  https://t.co/0eyksZzdvX,https://twitter.com/njdotcom/status/1465676709697630209,2021-11-30 16:38:53,en,New Jersey
141,JeffAbramo,@kotite4ever Right. It’s time to stop being blanket scared of COVID and instead invest that time doing every practical thing to minimize risk. I literally haven’t read one thing that says omnicron is more severe yet media is fueling panic,https://twitter.com/JeffAbramo/status/1465674937943961602,2021-11-30 16:31:50,en,New Jersey
142,mgallagher465,"@Spacema80683078 @putzie63 But EVENTUALLY there will be a booster to end all boosters! At least, that's what they want you to believe.  And then they'll discover ""COVID-25"" &amp; we'll start it all over again!",https://twitter.com/mgallagher465/status/1465673681737338881,2021-11-30 16:26:51,en,New Jersey
143,DustinPaulMusic,This new Covid variant name sounds like the villain in a Transformers movie. That is all,https://twitter.com/DustinPaulMusic/status/1465667971070803969,2021-11-30 16:04:09,en,New Jersey
144,NJDeptofHealth,"Don't forget to go back for your second COVID-19 vaccine dose! If you received the Pfizer or Moderna vaccines, you won't be fully immunized against the virus until two weeks after your second shot. Find a vaccine site here:  https://t.co/Q2713X7dw4  https://t.co/HSvpY8238m",https://twitter.com/NJDeptofHealth/status/1465666929612496903,2021-11-30 16:00:01,en,New Jersey
145,njdotcom,Omicron might be coming. But delta still plagues N.J. as COVID cases again rise.  https://t.co/dAEPDmqOS5  https://t.co/NCN1NRJzhE,https://twitter.com/njdotcom/status/1465664421045407750,2021-11-30 15:50:03,en,New Jersey
146,starledger,Republican boycott over Statehouse covid safety rules is not what voters asked for | Editorial  https://t.co/Cyjz4RnF9C,https://twitter.com/starledger/status/1465663117992644608,2021-11-30 15:44:52,en,New Jersey
147,Axiom_Dj,Is there a Covid rewards variant yet?,https://twitter.com/Axiom_Dj/status/1465663036275007493,2021-11-30 15:44:33,en,New Jersey
148,burgwx,"Whether it’s a long range snowstorm, new OU football coach, covid vaccines or lies about a “stolen” election, be careful where you get your information from — FB should not be your first &amp; foremost source of news.",https://twitter.com/burgwx/status/1465662601300516869,2021-11-30 15:42:49,en,New Jersey
149,jingle_all,#Covid #CH Mars 2020 en 🇨🇭 👉🏻0% de 💉  Novembre 2021 en 🇨🇭 👉🏻2/3 de 💉 👉🏻90% de vulnérables 💉  Et pourtant…  👉🏻retour à la case départ ⏮⏪  Il y a donc de bonnes raisons scientifiques d’être sceptiques envers la vaccination 💉  On n’a pas le savoir pour la rendre  obligatoire.  https://t.co/EfUI3vRHwq,https://twitter.com/jingle_all/status/1465661085948723204,2021-11-30 15:36:48,fr,New Jersey
150,marypmadigan,"@richardhowes @DavidAOliverJr @clairlemon There’s the economic fallout, the joblessness, poverty, supply chain disasters —  and the usual authoritarian responses . Deaths in China are off the charts - maybe it’s COVID, or maybe they’re killing more Uighurs while no one is watching ..",https://twitter.com/marypmadigan/status/1465658413392740353,2021-11-30 15:26:11,en,New Jersey
151,Riknight36,"My 6 y/o daughter got her second Covid shot yesterday. I asked her how she felt this morning, and she said, ""Fine. Why?"" I said, ""No reason. You're so brave."" And she said, ""I love you, Papa."" ""I love you, too,"" I told her, and that's how my morning went. Tnx 4 reading this tweet",https://twitter.com/Riknight36/status/1465658316084895751,2021-11-30 15:25:47,en,New Jersey
